hour,ambient_temp,battery_temp,soc,energy,efficiency
381,27.46592288008837,27.590582108889254,0.9,0.0,0.9376703855995581
382,25.83567112220056,25.944027833422563,0.9,0.0,0.9458216443889972
383,25.344130096821445,25.44757139778966,0.9,0.0,0.9482793495158928
384,27.726422120314115,27.853686341517257,0.9,0.0,0.9363678893984294
385,25.88479644388788,25.99364440832676,0.9,0.0,0.9455760177805606
386,26.695580494293147,26.81253629923608,0.9,0.0,0.9415220975285342
387,25.27873205545527,25.38151937600982,0.9,0.0,0.9486063397227236
388,27.4850804837033,27.609931288540334,0.9,0.0,0.9375745975814834
389,27.613650076817528,27.739786577585704,0.9,0.0,0.9369317496159123
390,28.593256056798104,28.729188617366084,0.9,0.0,0.9320337197160095
391,28.14588775009319,28.277346627594124,0.9,0.0,0.934270561249534
392,32.625262832472416,32.80151546079714,0.9,0.0,0.9118736858376378
393,33.04945424357709,33.22994878601286,0.9,0.0,0.9097527287821146
394,29.48295325240008,29.62778278492408,0.9,0.0,0.9275852337379995
395,32.03193694742519,32.20225631689944,0.9,0.0,0.914840315262874
396,32.60069371142435,32.77670064853859,0.9,0.0,0.9119965314428782
397,33.51064792310854,33.69575440233963,0.9,0.0,0.9074467603844573
398,31.196542662352748,31.358508088976276,0.9,0.0,0.9190172866882362
399,33.62031941905994,33.806522613250536,0.9,0.0,0.9068984029047003
400,33.52660886830152,33.71187495698454,0.9,0.0,0.9073669556584923
401,30.929968461670388,31.089268146287093,0.9,0.0,0.920350157691648
402,30.83240829435533,30.990732377298883,0.9,0.0,0.9208379585282234
403,28.913377564025303,29.052511339665557,0.9,0.0,0.9304331121798735
404,27.88249376612105,28.011318703782262,0.9,0.0,0.9355875311693947
405,28.244050706158745,28.376491213220334,0.9,0.0,0.9337797464692063
406,25.91471966246391,26.02386685908855,0.9,0.0,0.9454264016876804
407,28.758991691155074,28.896581608066626,0.9,0.0,0.9312050415442246
408,26.641980282047268,26.75840008486774,0.9,0.0,0.9417900985897636
409,24.3566507582089,24.4566507582089,0.9,0.0,0.95
410,26.96773530779744,27.087412660875415,0.9,0.0,0.9401613234610128
411,26.437128615171677,26.551499901323393,0.9,0.0,0.9428143569241416
412,26.644322603642088,26.76076582967851,0.9,0.0,0.9417783869817895
413,27.894908900133068,28.0238579891344,0.9,0.0,0.9355254554993346
414,27.709028912301967,27.836119201424985,0.9,0.0,0.9364548554384902
